Date, Close/Last, Volume, Open, High, Low
08/30/2013, $135.18, 844902, $135.18, $135.94, $133.91
08/29/2013, $135.37, 742118, $132.08, $135.88, $131.56
08/28/2013, $132.11, 709039, $131.23, $132.69, $130.0615
08/27/2013, $131.43, 951223, $133.96, $134.73, $131.03
08/26/2013, $135.15, 731386, $133.87, $135.45, $133.5
08/23/2013, $133.89, 704548, $135.17, $135.3023, $132.86
08/22/2013, $134.7, 560946, $134.1, $134.86, $133.77
08/21/2013, $133.57, 1099103, $135.1, $135.43, $132.38
08/20/2013, $135.05, 943861, $134.36, $135.93, $134.36
08/19/2013, $134.53, 942754, $134.78, $136.24, $134.261
08/16/2013, $134.52, 1072898, $134.34, $135.5, $132.75
08/15/2013, $134.87, 1210426, $136.71, $136.8, $134.5601
08/14/2013, $137.94, 1869670, $134.41, $139.0999, $134.41
08/13/2013, $134.64, 888814, $133.16, $134.96, $133.16
08/12/2013, $133.24, 691768, $133.8, $134.81, $131.87
08/09/2013, $133.87, 656605, $134.48, $135.89, $133.77
08/08/2013, $134.42, 703210, $135.72, $136.321, $133.698
08/07/2013, $135.43, 1072986, $135.59, $136.95, $133.8
08/06/2013, $135.62, 772105, $136.48, $137.12, $134.6
08/05/2013, $136.85, 808302, $135.76, $138, $135.53
08/02/2013, $135.89, 1115259, $136, $136.73, $135.06
08/01/2013, $135.78, 1040116, $134.76, $136.12, $134.6
07/31/2013, $134.27, 1342761, $135.2, $136.25, $134
07/30/2013, $135.38, 1734583, $134.76, $136.29, $134.6103
07/29/2013, $134.48, 2441776, $133.99, $135.99, $133.11
07/26/2013, $132.71, 3387536, $128.74, $134.73, $128.7
07/25/2013, $128.85, 1847073, $126.32, $129.809, $124.45
07/24/2013, $126.75, 1036223, $126.3, $127.82, $124.8
07/23/2013, $126.41, 783299, $128.29, $128.53, $125.652
07/22/2013, $127.93, 1909650, $125.22, $128.53, $125.02
07/19/2013, $125.42, 1004273, $125.22, $125.75, $123.43
07/18/2013, $124.35, 1259964, $122.44, $125.32, $122.04
07/17/2013, $122.08, 1299521, $122.8, $123.44, $121.12
07/16/2013, $122.84, 1104958, $125.65, $125.74, $122.17
07/15/2013, $125.18, 1203543, $126.76, $126.77, $124.778
07/12/2013, $126.18, 1219057, $125.4, $126.52, $124.79
07/11/2013, $125, 1135789, $125.42, $125.56, $123.35
07/10/2013, $124.07, 1155206, $126.04, $126.3, $123.3
07/09/2013, $125.71, 897684, $127.45, $127.45, $125.4
07/08/2013, $126.49, 884377, $127, $127.04, $124.41
07/05/2013, $126.37, 765080, $125.26, $126.51, $123.99
07/03/2013, $123.99, 699471, $123.83, $124.05, $122.01
07/02/2013, $123.83, 1030597, $125.53, $127.21, $123.745
07/01/2013, $125.44, 1406260, $126.63, $127.62, $125.13
06/28/2013, $126.22, 1919002, $124.98, $127.56, $124.98
06/27/2013, $125.86, 1633858, $123.92, $126.47, $123.7
06/26/2013, $123.29, 1102098, $122.41, $124.57, $122.23
