Date, Close/Last, Volume, Open, High, Low
02/14/2012, $84.64, 3555126, $84.46, $84.65, $83.97
02/13/2012, $84.88, 5564606, $84.2, $85.2, $84.08
02/10/2012, $83.5, 4509262, $82.92, $83.5, $82.65
02/09/2012, $83.78, 8907488, $82.74, $84.31, $82.5
02/08/2012, $81.74, 6913684, $80.53, $81.86, $79.77
02/07/2012, $80.28, 2799684, $80.34, $80.49, $79.67
02/06/2012, $80.57, 3852376, $80.5, $80.81, $80.12
02/03/2012, $81.05, 5385071, $80.96, $81.5, $80.8
02/02/2012, $80.02, 5028868, $80.48, $80.63, $79.8025
02/01/2012, $80.22, 6779756, $78.97, $80.38, $78.97
01/31/2012, $78.35, 6005527, $77.64, $78.75, $77.64
01/30/2012, $77.61, 4772885, $76.96, $77.63, $76.42
01/27/2012, $77.62, 4073520, $77.16, $77.87, $76.91
01/26/2012, $77.41, 4923423, $78.86, $78.86, $77.02
01/25/2012, $77.65, 7294526, $76.95, $78.66, $75.63
01/24/2012, $77.78, 5603914, $76.63, $77.8, $76.5005
01/23/2012, $76.86, 4325705, $76.47, $77.54, $76.47
01/20/2012, $76.69, 6515872, $76.73, $77.77, $75.6944
01/19/2012, $77.19, 4494740, $77.65, $77.85, $77.065
01/18/2012, $77.6, 3762866, $76.8, $77.86, $76.57
01/17/2012, $77.04, 5143199, $77.21, $78.22, $76.99
01/13/2012, $76.08, 3472344, $76.56, $76.74, $75.81
01/12/2012, $77.24, 3713289, $77.16, $77.51, $76.51
01/11/2012, $76.7, 4596809, $75.58, $76.97, $75.5
01/10/2012, $76.03, 4719655, $75.24, $76.35, $74.84
01/09/2012, $74.1, 4325758, $74.5, $74.5, $73.76
01/06/2012, $73.9, 3488656, $74.22, $74.519, $73.62
01/05/2012, $74.33, 4595980, $74.46, $74.72, $73.665
01/04/2012, $75.05, 6170238, $74.28, $75.2495, $74.09
01/03/2012, $74.66, 4873137, $74.91, $75.64, $74.43
12/30/2011, $73.09, 2427201, $73.86, $73.97, $73.08
12/29/2011, $73.82, 2498973, $72.37, $73.87, $72.28
12/28/2011, $73.13, 2545635, $73.98, $74.07, $72.95
12/27/2011, $74.03, 2536325, $73.97, $74.59, $73.78
12/23/2011, $74.18, 2274309, $73.74, $74.24, $73.25
12/22/2011, $73.51, 5789150, $73.72, $73.8387, $72.94
12/21/2011, $73.62, 6170231, $74.67, $74.91, $72.86
12/20/2011, $74.4, 4774979, $73.22, $74.66, $72.88
12/19/2011, $71.75, 4295359, $72.61, $73.28, $71.6
12/16/2011, $72.39, 11672640, $73.67, $74.31, $71.86
12/15/2011, $73.53, 3803415, $73.6, $74.03, $72.915
12/14/2011, $73.17, 5173615, $73.76, $74.2, $72.75
12/13/2011, $74.2, 5394120, $75.01, $75.96, $73.75
12/12/2011, $74.48, 4838062, $75.63, $75.76, $74.15
12/09/2011, $76.31, 3946787, $74.69, $76.58, $74.59
12/08/2011, $74.37, 4292175, $75.67, $76.129, $74.09
12/07/2011, $76.25, 5181525, $75.9, $76.6301, $74.69
12/06/2011, $76.31, 3549707, $76.97, $77, $76.13
12/05/2011, $76.64, 4515569, $77.84, $78.11, $76.04
12/02/2011, $76.54, 4727472, $77.61, $78.32, $76.45
12/01/2011, $76.58, 2735805, $76.2, $77.15, $76.2
11/30/2011, $76.6, 5317396, $75.35, $76.93, $75.34
11/29/2011, $72.98, 3739689, $73.72, $73.89, $72.95
11/28/2011, $73.14, 4023961, $72.61, $73.58, $72.49
11/25/2011, $71.04, 1892548, $70.41, $72.01, $70.41
11/23/2011, $70.97, 4711468, $71.77, $72.43, $70.97
11/22/2011, $73.05, 3817649, $73.84, $73.95, $72.53
11/21/2011, $74.07, 4690533, $74.64, $74.84, $72.84
11/18/2011, $76.11, 3440511, $76.25, $76.42, $75.27
11/17/2011, $75.69, 4913101, $77.26, $77.42, $74.93
11/16/2011, $77.45, 5744364, $77.91, $78.9, $77.34
11/15/2011, $79.33, 3773553, $78.81, $79.8, $78.14
11/14/2011, $79.05, 3149142, $79.18, $79.73, $78.68
11/11/2011, $79.83, 4568388, $78.66, $80.36, $78.66
11/10/2011, $77.47, 3664226, $77.29, $78.12, $76.86
11/09/2011, $76.44, 4676746, $77.43, $77.65, $75.96
11/08/2011, $78.87, 3754613, $78.63, $79, $77.91
11/07/2011, $78.34, 3445435, $78.08, $78.349, $76.87
11/04/2011, $77.8, 4130956, $78.16, $78.16, $76.5244
11/03/2011, $78.44, 4405504, $77.81, $78.65, $77.15
11/02/2011, $76.91, 4735316, $76.54, $77.39, $76.165
11/01/2011, $75.19, 5852452, $76.13, $76.26, $74.3626
10/31/2011, $77.98, 3710199, $79.16, $79.17, $77.94
10/28/2011, $79.51, 4123101, $79.01, $79.92, $78.96
10/27/2011, $79.3, 6128206, $77.87, $79.97, $77.81
10/26/2011, $76.06, 4965022, $76.39, $76.85, $75.03
10/25/2011, $75.28, 4187122, $75.16, $76.35, $74.96
10/24/2011, $76.65, 4195899, $76.05, $76.91, $75.79
10/21/2011, $75.56, 6048294, $75, $75.84, $74.53
10/20/2011, $74.25, 5021103, $73.58, $74.65, $72.57
10/19/2011, $73.26, 6425535, $73.5, $74.78, $72.5
10/18/2011, $74.12, 5004584, $72.46, $74.92, $71.7
10/17/2011, $72.12, 4009537, $74.48, $74.57, $71.95
10/14/2011, $74.64, 3159010, $74.45, $74.85, $73.99
10/13/2011, $73.54, 4753821, $74.83, $74.92, $72.39
10/12/2011, $74.24, 5094142, $74.29, $75, $73.83
10/11/2011, $73.74, 3632885, $73.62, $74.01, $72.95
10/10/2011, $73.75, 3411876, $72.7, $73.75, $72.45
10/07/2011, $71.46, 5208501, $71.59, $72.38, $70.89
10/06/2011, $70.98, 5790768, $69.76, $71.03, $69.17
10/05/2011, $69.61, 9772028, $69.55, $69.94, $68.8
10/04/2011, $69.54, 8642407, $68.43, $69.68, $66.87
10/03/2011, $69.36, 6068270, $69.88, $70.92, $69.058
09/30/2011, $70.36, 6898290, $70.71, $71.99, $70.04
09/29/2011, $72.42, 4717509, $73.11, $73.3, $70.92
09/28/2011, $71.85, 6373779, $73.38, $74.27, $71.65
09/27/2011, $73.15, 6837069, $73.49, $74.86, $72.36
09/26/2011, $71.55, 7961955, $69.87, $71.71, $69.13
09/23/2011, $68.92, 8758671, $69, $69.74, $68.345
09/22/2011, $68.31, 13102310, $70.05, $70.49, $67.32
